,variable,actual_value,shap_value
174,automaticity_carry_mask,1,-0.9781145014467052
175,automaticity_carry_mask,7,0.11159557855329938
176,automaticity_carry_mask,5,0.14227564455100256
177,automaticity_carry_mask,7,0.07632842570790725
178,automaticity_carry_mask,6,0.05081988790998772
179,automaticity_carry_mask,7,0.08523960892349774
180,automaticity_carry_mask,7,0.15668209041395456
181,automaticity_carry_mask,6,0.18586946764641724
182,automaticity_carry_mask,5,0.010927324105969341
183,automaticity_carry_mask,6,0.03781603977928855
184,automaticity_carry_mask,6,0.03879561129196854
185,automaticity_carry_mask,7,-0.13240839143111915
186,automaticity_carry_mask,6,0.023180087929500225
187,automaticity_carry_mask,6,0.2759738907676391
188,automaticity_carry_mask,5,0.05281873709530936
189,automaticity_carry_mask,7,0.1906475407735496
190,automaticity_carry_mask,6,0.08794889324119425
191,automaticity_carry_mask,7,0.07003634281776713
192,automaticity_carry_mask,7,0.05520747527583298
193,automaticity_carry_mask,5,0.4587911526239675
194,automaticity_carry_mask,7,0.0750748901433383
195,automaticity_carry_mask,7,-0.030137603592336956
196,automaticity_carry_mask,6,0.06187147606574283
197,automaticity_carry_mask,7,0.12551263772799212
198,automaticity_carry_mask,7,0.07537867381031954
199,automaticity_carry_mask,5,0.18320148448192453
200,automaticity_carry_mask,1,-0.05366331998014514
201,automaticity_carry_mask,5,0.16942576521961505
202,automaticity_carry_mask,6,0.06090768195775851
203,automaticity_carry_mask,6,0.10484321546744324
204,automaticity_carry_mask,6,0.045708185684773465
205,automaticity_carry_mask,6,0.08527344722061837
206,automaticity_carry_mask,2,0.5975568433574893
207,automaticity_carry_mask,6,-0.012264661316888314
208,automaticity_carry_mask,6,0.04148429584436928
209,automaticity_carry_mask,6,-0.01336021154403073
210,automaticity_carry_mask,7,0.02014163255499966
211,automaticity_carry_mask,6,0.09946784647202545
212,automaticity_carry_mask,6,0.009253664497658812
213,automaticity_carry_mask,7,0.19838424033904847
214,automaticity_carry_mask,6,0.04699953367600088
215,automaticity_carry_mask,6,0.09120654649370911
216,automaticity_carry_mask,7,0.23086190682917948
217,automaticity_carry_mask,5,0.06862245618513135
218,automaticity_carry_mask,5,0.07703293289317874
219,automaticity_carry_mask,6,0.13444290132897255
220,automaticity_carry_mask,6,0.15879488376899392
221,automaticity_carry_mask,6,0.1735056930009434
222,automaticity_carry_mask,1,-0.731460671836054
223,automaticity_carry_mask,7,0.03536939273169552
224,automaticity_carry_mask,7,0.051573434019562034
225,automaticity_carry_mask,7,-0.010835232598753162
226,automaticity_carry_mask,7,0.13263409693946485
227,automaticity_carry_mask,7,0.16776431219142796
228,automaticity_carry_mask,7,0.08997154298940119
229,automaticity_carry_mask,7,0.054463807966295366
230,automaticity_carry_mask,6,0.036051973397429014
231,automaticity_carry_mask,1,0.13882342320939658
232,automaticity_carry_mask,4,0.3380927990082982
233,automaticity_carry_mask,5,0.13894374900815837
234,automaticity_carry_mask,6,0.04148021319983321
235,automaticity_carry_mask,5,0.04972692053493869
236,automaticity_carry_mask,6,0.030216816947773163
237,automaticity_carry_mask,7,0.10602906101426847
238,automaticity_carry_mask,5,-0.007599799437704322
239,automaticity_carry_mask,7,0.014430146502331216
240,automaticity_carry_mask,7,0.09472840614380655
241,automaticity_carry_mask,7,0.13908944967667786
242,automaticity_carry_mask,7,0.0022672005453853216
243,automaticity_carry_mask,5,0.14637932896912487
244,automaticity_carry_mask,6,0.365377795699632
245,automaticity_carry_mask,5,0.18253076129940227
246,automaticity_carry_mask,6,0.07849764100220105
247,automaticity_carry_mask,6,0.17916318283878052
248,automaticity_carry_mask,6,0.08413633836817043
249,automaticity_carry_mask,7,0.18212838287093705
250,automaticity_carry_mask,5,0.035245969622067067
251,automaticity_carry_mask,7,0.08026248068046128
252,automaticity_carry_mask,1,-0.3965651983889688
253,automaticity_carry_mask,7,0.10039139555245681
254,automaticity_carry_mask,7,0.21283480941776853
255,automaticity_carry_mask,7,0.03860722897951963
256,automaticity_carry_mask,7,0.1933195580565088
257,automaticity_carry_mask,5,0.09045015897991633
258,automaticity_carry_mask,7,-0.005294457247547267
259,automaticity_carry_mask,4,-0.20747858565535063
260,automaticity_carry_mask,5,0.0985748034864271
261,automaticity_carry_mask,4,-0.09978661943425708
262,automaticity_carry_mask,6,0.13063619030797521
263,automaticity_carry_mask,6,0.016937220137815602
264,automaticity_carry_mask,7,0.10960062556814487
265,automaticity_carry_mask,7,-0.05937000509293331
266,automaticity_carry_mask,5,0.12344327758965866
267,automaticity_carry_mask,5,0.05183315729866307
268,automaticity_carry_mask,7,-0.08773721538975866
269,automaticity_carry_mask,7,-0.03231938227287816
270,automaticity_carry_mask,6,0.0895137849544633
271,automaticity_carry_mask,5,0.13447089487673863
272,automaticity_carry_mask,1,-0.24952568414939208
273,automaticity_carry_mask,7,0.20691615192195104
274,automaticity_carry_mask,7,0.10731346544446323
275,automaticity_carry_mask,5,0.06569628470541702
276,automaticity_carry_mask,6,0.0654253759051382
277,automaticity_carry_mask,4,-0.09652964181242991
278,automaticity_carry_mask,7,0.1364457186743018
279,automaticity_carry_mask,2,0.058056836608559335
280,automaticity_carry_mask,7,0.03119084789609825
281,automaticity_carry_mask,5,-0.048438455253911626
282,automaticity_carry_mask,5,0.000950351119234782
283,automaticity_carry_mask,2,0.031603217280002656
284,automaticity_carry_mask,4,0.09739687201480392
285,automaticity_carry_mask,7,0.15947575117207125
286,automaticity_carry_mask,4,0.10352814218162937
287,automaticity_carry_mask,7,0.2183948235090795
288,automaticity_carry_mask,6,0.3409992485478738
289,automaticity_carry_mask,7,0.12408488596399805
290,automaticity_carry_mask,7,0.14486241055949825
291,automaticity_carry_mask,7,0.13855506473959045
292,automaticity_carry_mask,1,-0.025344972050241023
293,automaticity_carry_mask,5,0.015013525543192302
294,automaticity_carry_mask,6,-0.0534079215520261
295,automaticity_carry_mask,5,0.13172242392264913
296,automaticity_carry_mask,6,-0.05472298436228292
297,automaticity_carry_mask,6,0.05122306732144297
298,automaticity_carry_mask,5,0.040678565786491046
299,automaticity_carry_mask,7,-0.1873397522303423
300,automaticity_carry_mask,5,0.11023150150174016
301,automaticity_carry_mask,6,0.09771043208473339
302,automaticity_carry_mask,7,0.13312779007739645
303,automaticity_carry_mask,4,-0.30652359504568566
304,automaticity_carry_mask,6,0.10897636970688362
305,automaticity_carry_mask,5,0.057960670815394966
306,automaticity_carry_mask,6,0.13231345876858883
307,automaticity_carry_mask,7,-0.015073022062618489
308,automaticity_carry_mask,4,-0.20298265946080685
309,automaticity_carry_mask,4,-0.0670759977762771
310,automaticity_carry_mask,6,0.05801451918205879
311,automaticity_carry_mask,7,-0.1039095510112685
312,automaticity_carry_mask,7,0.036752679675485185
313,automaticity_carry_mask,6,0.14055581781789434
314,automaticity_carry_mask,7,0.12062285421196889
315,automaticity_carry_mask,7,0.06640947612872723
316,automaticity_carry_mask,6,-0.01946873838111026
317,automaticity_carry_mask,7,0.11470141489651686
318,automaticity_carry_mask,5,-0.04940554278181117
319,automaticity_carry_mask,7,-0.05615634893050142
320,automaticity_carry_mask,6,0.17495698816451172
321,automaticity_carry_mask,1,-0.372221025364073
322,automaticity_carry_mask,7,0.2009077911197834
323,automaticity_carry_mask,2,-0.02018999199342848
324,automaticity_carry_mask,6,0.11061831316761966
325,automaticity_carry_mask,5,0.2709572985989492
326,automaticity_carry_mask,6,0.18294473294006108
327,automaticity_carry_mask,1,-0.21026635791869297
328,automaticity_carry_mask,6,-0.056712114346537286
329,automaticity_carry_mask,6,0.03045746897166233
330,automaticity_carry_mask,6,0.03222488124211681
331,automaticity_carry_mask,4,0.6146822593258445
332,automaticity_carry_mask,6,0.04295764072673645
333,automaticity_carry_mask,6,0.14879269402951054
334,automaticity_carry_mask,6,0.045804480846015544
335,automaticity_carry_mask,6,0.14617934917284728
336,automaticity_carry_mask,7,0.1214527849387907
337,automaticity_carry_mask,7,-0.08023591788251491
338,automaticity_carry_mask,7,0.1421311140623224
339,automaticity_carry_mask,1,-0.8468579765476499
340,automaticity_carry_mask,5,0.02117518288013069
341,automaticity_carry_mask,7,-0.08884061064330963
342,automaticity_carry_mask,6,0.023734735198649617
343,automaticity_carry_mask,6,0.1576707176913623
344,automaticity_carry_mask,1,-0.22710178038385284
345,automaticity_carry_mask,1,-0.40630463411037804
346,automaticity_carry_mask,5,0.6797102537338127
347,automaticity_carry_mask,7,0.09839591512954966
348,automaticity_carry_mask,7,0.09521007563217294
349,automaticity_carry_mask,5,0.0033675622235210243
350,automaticity_carry_mask,4,0.6675604358433345
351,automaticity_carry_mask,4,0.23289722027276266
352,automaticity_carry_mask,6,0.08071183395658929
353,automaticity_carry_mask,7,0.07360187630722852
354,automaticity_carry_mask,7,0.17270171323348965
355,automaticity_carry_mask,6,0.09034300042104322
356,automaticity_carry_mask,1,-0.3455981066446694
357,automaticity_carry_mask,7,0.05416185448957784
358,automaticity_carry_mask,5,0.14426606189769578
359,automaticity_carry_mask,6,0.07523021069711884
360,automaticity_carry_mask,7,0.14598389580893514
361,automaticity_carry_mask,7,0.08739474828683683
362,automaticity_carry_mask,6,0.1547454611790481
363,automaticity_carry_mask,6,0.054593748864499914
364,automaticity_carry_mask,5,0.12051831083457282
365,automaticity_carry_mask,6,0.0577609651886237
366,automaticity_carry_mask,7,-0.04087385200124083
367,automaticity_carry_mask,1,-0.8704755907256795
368,automaticity_carry_mask,6,0.0006165894952774086
369,automaticity_carry_mask,7,0.11198519364763847
370,automaticity_carry_mask,7,0.07430806466134313
371,automaticity_carry_mask,5,0.0977307484545183
372,automaticity_carry_mask,1,-1.0575564725390347
373,automaticity_carry_mask,7,0.13156314080708606
374,automaticity_carry_mask,7,0.03853528343377209
375,automaticity_carry_mask,7,0.08957228321285803
376,automaticity_carry_mask,1,-0.29990882200737884
377,automaticity_carry_mask,3,0.2729761933831251
378,automaticity_carry_mask,6,0.04902658812699351
379,automaticity_carry_mask,4,0.35419793645813114
380,automaticity_carry_mask,7,0.06676202537407541
381,automaticity_carry_mask,5,0.04689263715145539
382,automaticity_carry_mask,5,0.03730275296736518
383,automaticity_carry_mask,5,0.07490788368787958
384,automaticity_carry_mask,2,-0.022187492018984085
385,automaticity_carry_mask,7,0.00016312018428636215
386,automaticity_carry_mask,6,0.10862466605040069
387,automaticity_carry_mask,6,0.015790224020047344
388,automaticity_carry_mask,6,0.09150892714775848
389,automaticity_carry_mask,7,0.18249885293695434
390,automaticity_carry_mask,6,0.027851697094532883
391,automaticity_carry_mask,7,0.16256082124613638
392,automaticity_carry_mask,6,0.06286708294855843
393,automaticity_carry_mask,7,0.13383730323665421
394,automaticity_carry_mask,6,0.10069335902130008
395,automaticity_carry_mask,6,0.004025274925393728
396,automaticity_carry_mask,5,0.13884715123663657
397,automaticity_carry_mask,2,0.10875284072821918
398,automaticity_carry_mask,6,0.023704439147519046
399,automaticity_carry_mask,1,-1.050952522983144
400,automaticity_carry_mask,6,0.04840250024053764
401,automaticity_carry_mask,6,0.01378634435456675
402,automaticity_carry_mask,7,0.13788783349814754
403,automaticity_carry_mask,7,0.0033346186023580572
404,automaticity_carry_mask,7,0.22803841109063133
405,automaticity_carry_mask,6,0.02977280192091059
406,automaticity_carry_mask,6,0.08311018396744554
407,automaticity_carry_mask,4,0.0831076986793237
408,automaticity_carry_mask,6,0.08857042920311894
409,automaticity_carry_mask,6,0.17389149556683214
410,automaticity_carry_mask,6,0.0912264943785179
411,automaticity_carry_mask,6,0.03108199152005527
412,automaticity_carry_mask,6,0.11249467580948037
413,automaticity_carry_mask,5,0.30896887918072313
414,automaticity_carry_mask,7,0.14880432460431264
415,automaticity_carry_mask,7,0.09321470820389374
416,automaticity_carry_mask,6,-0.017046524470237828
417,automaticity_carry_mask,6,0.1288906922732594
418,automaticity_carry_mask,6,0.1093287195883094
419,automaticity_carry_mask,5,0.1239582221844131
420,automaticity_carry_mask,7,0.08097219209451341
421,automaticity_carry_mask,1,0.14173352082919938
422,automaticity_carry_mask,5,0.05555872906425899
423,automaticity_carry_mask,7,0.2002532106295374
424,automaticity_carry_mask,1,-1.0668571319793683
425,automaticity_carry_mask,7,0.031236414860964366
426,automaticity_carry_mask,6,0.12543979738542035
427,automaticity_carry_mask,5,0.04070578797810149
428,automaticity_carry_mask,7,0.01415813604089997
429,automaticity_carry_mask,6,-0.015577491319641094
430,automaticity_carry_mask,4,0.015173202608225715
431,automaticity_carry_mask,5,0.0018385185268131872
432,automaticity_carry_mask,6,0.03570028289029706
433,automaticity_carry_mask,7,0.2822804199257463
434,automaticity_carry_mask,6,0.03661658900944718
435,automaticity_carry_mask,6,0.003483657507455734
436,automaticity_carry_mask,6,0.11815188672192818
437,automaticity_carry_mask,7,-0.05900349470277248
438,automaticity_carry_mask,3,0.45890726204460675
439,automaticity_carry_mask,7,0.07081412408804673
440,automaticity_carry_mask,5,0.051465386717136234
441,automaticity_carry_mask,7,0.6154375528413024
442,automaticity_carry_mask,6,0.060850435751742565
443,automaticity_carry_mask,2,0.2400847564972934
444,automaticity_carry_mask,1,-0.8242479633186091
445,automaticity_carry_mask,4,0.0758916416906145
446,automaticity_carry_mask,6,0.013847393679437346
447,automaticity_carry_mask,4,0.07250035539902948
448,automaticity_carry_mask,1,-0.1811545483936955
449,automaticity_carry_mask,6,0.014556853323005815
450,automaticity_carry_mask,7,0.005112744288135746
451,automaticity_carry_mask,7,0.0931450365536173
452,automaticity_carry_mask,6,0.027109927641483365
453,automaticity_carry_mask,7,0.13946417755370802
454,automaticity_carry_mask,7,0.06449955444868652
455,automaticity_carry_mask,7,0.07701468701541551
456,automaticity_carry_mask,7,0.03625593795171097
457,automaticity_carry_mask,6,0.07322630392247965
458,automaticity_carry_mask,6,0.16257131353318355
459,automaticity_carry_mask,6,0.030795120601120066
460,automaticity_carry_mask,5,0.191023200179687
461,automaticity_carry_mask,6,-0.0028742690064407954
462,automaticity_carry_mask,7,0.13038518973836696
463,automaticity_carry_mask,6,0.07844923605133074
464,automaticity_carry_mask,7,0.09842545708367496
465,automaticity_carry_mask,3,0.8824034370412976
466,automaticity_carry_mask,6,0.04529842548778791
467,automaticity_carry_mask,5,0.11246156554275649
468,automaticity_carry_mask,1,-0.5463301192074019
469,automaticity_carry_mask,4,0.14183403297863525
470,automaticity_carry_mask,3,0.4156729845533767
471,automaticity_carry_mask,7,0.09514587480066734
472,automaticity_carry_mask,7,0.15579092140092163
473,automaticity_carry_mask,5,0.02422446024561104
474,automaticity_carry_mask,5,0.10654482151543315
475,automaticity_carry_mask,1,-0.5256225179619209
476,automaticity_carry_mask,6,0.07278562371035371
477,automaticity_carry_mask,6,0.039640241212648496
478,automaticity_carry_mask,6,0.13532280433896807
479,automaticity_carry_mask,7,0.166954185452606
480,automaticity_carry_mask,7,0.012465469306521919
481,automaticity_carry_mask,7,-0.1280189044754649
482,automaticity_carry_mask,6,-0.047330370643994
483,automaticity_carry_mask,5,0.07372295476321022
484,automaticity_carry_mask,7,0.08015178277063617
485,automaticity_carry_mask,3,0.3117338611079077
486,automaticity_carry_mask,7,0.1467294243906346
487,automaticity_carry_mask,6,0.03577731312430918
488,automaticity_carry_mask,7,0.1076248081536793
489,automaticity_carry_mask,6,0.042321018654660876
490,automaticity_carry_mask,6,-0.06205162532516474
491,automaticity_carry_mask,5,0.07818848641774405
492,automaticity_carry_mask,7,0.31362009129670376
493,automaticity_carry_mask,1,-0.5472782520698347
494,automaticity_carry_mask,6,0.018916442004782614
495,automaticity_carry_mask,7,-0.04413198612232672
496,automaticity_carry_mask,3,0.41323792745510335
497,automaticity_carry_mask,6,-0.08048844956253776
498,automaticity_carry_mask,5,0.10218828412956184
499,automaticity_carry_mask,7,0.03035995565838705
500,automaticity_carry_mask,1,-0.8097316914752765
501,automaticity_carry_mask,5,0.230163224501955
502,automaticity_carry_mask,7,0.0055815792909183985
503,automaticity_carry_mask,7,0.0400703594497117
504,automaticity_carry_mask,7,-0.08595449711934113
505,automaticity_carry_mask,7,-0.06917404217701772
506,automaticity_carry_mask,3,0.41169073938680745
507,automaticity_carry_mask,7,-0.02302114264845453
508,automaticity_carry_mask,6,0.14388957301552333
509,automaticity_carry_mask,7,-0.03611871332107871
510,automaticity_carry_mask,1,-0.8043749576296525
511,automaticity_carry_mask,6,0.03223507250010344
512,automaticity_carry_mask,7,-0.009184533238317562
513,automaticity_carry_mask,6,0.012506330148391028
514,automaticity_carry_mask,5,0.05840604035501922
515,automaticity_carry_mask,4,0.0468925336148436
516,automaticity_carry_mask,5,0.17159087693571456
517,automaticity_carry_mask,2,-0.2711528761411739
518,automaticity_carry_mask,1,-0.8672940169974256
519,automaticity_carry_mask,1,-0.4484743198753821
520,automaticity_carry_mask,7,0.13329297779093835
521,automaticity_carry_mask,3,0.37735668172064796
522,automaticity_carry_mask,7,0.0014701112861907422
523,automaticity_carry_mask,7,-0.013933335487376531
524,automaticity_carry_mask,7,0.10799937477370118
525,automaticity_carry_mask,6,-0.04135693881488212
526,automaticity_carry_mask,6,-0.06522157182507318
527,automaticity_carry_mask,5,0.15581460366971134
528,automaticity_carry_mask,5,0.0951481208934159
529,automaticity_carry_mask,7,0.2641486162413457
530,automaticity_carry_mask,6,0.008399181349137086
531,automaticity_carry_mask,7,-0.024718821661866876
532,automaticity_carry_mask,5,0.09705334811693168
533,automaticity_carry_mask,6,0.03959176791950523
534,automaticity_carry_mask,5,0.0992369327250541
535,automaticity_carry_mask,6,0.1367278953277589
536,automaticity_carry_mask,4,0.08578708125303482
537,automaticity_carry_mask,3,0.16670125704864186
538,automaticity_carry_mask,6,0.26755300374226104
539,automaticity_carry_mask,5,0.07313656102606507
540,automaticity_carry_mask,7,-0.05025921378840961
541,automaticity_carry_mask,6,0.05791647599664109
542,automaticity_carry_mask,6,0.06350132175397413
543,automaticity_carry_mask,7,0.05690740102914189
544,automaticity_carry_mask,3,0.18656804125875118
545,automaticity_carry_mask,7,0.17750514456279426
546,automaticity_carry_mask,7,0.12395332831965677
547,automaticity_carry_mask,6,0.057962102985636775
548,automaticity_carry_mask,6,0.07680103299984857
549,automaticity_carry_mask,4,0.2349308504237121
550,automaticity_carry_mask,7,0.07717235288214278
551,automaticity_carry_mask,7,0.03497194504485059
552,automaticity_carry_mask,1,-1.0536215872057026
553,automaticity_carry_mask,4,0.16967158800696688
554,automaticity_carry_mask,5,0.18207169944012416
555,automaticity_carry_mask,5,0.06486307279650437
556,automaticity_carry_mask,5,0.07651889064542568
557,automaticity_carry_mask,7,0.07672242378022738
558,automaticity_carry_mask,5,-0.05259208359164637
559,automaticity_carry_mask,7,0.031124012683041102
560,automaticity_carry_mask,6,0.06971787192223847
561,automaticity_carry_mask,7,0.05740270117383976
562,automaticity_carry_mask,6,0.029034001271154592
563,automaticity_carry_mask,5,0.06563010171196854
564,automaticity_carry_mask,5,0.12494633949910108
565,automaticity_carry_mask,6,0.41532754670798966
566,automaticity_carry_mask,5,0.2578478760704925
567,automaticity_carry_mask,7,-0.07302113492955628
568,automaticity_carry_mask,6,0.0574166756661847
569,automaticity_carry_mask,1,-0.9027963410890685
570,automaticity_carry_mask,6,0.047670281054053895
571,automaticity_carry_mask,7,-0.07394941993196529
572,automaticity_carry_mask,7,-3.386635047064094e-05
573,automaticity_carry_mask,5,0.061615613520297284
574,automaticity_carry_mask,6,0.0661341916481525
575,automaticity_carry_mask,6,0.159277884686539
