"","automaticity_carry_mask","automaticity_put_on_mask","inst_attitude_protects_self","inst_attitude_protects_others","inst_attitude_sense_of_community","inst_attitude_enough_oxygen","inst_attitude_no_needless_waste","norms_family_friends","norms_risk_groups","norms_officials","norms_people_present_indoors","aff_attitude_comfortable","aff_attitude_calm","aff_attitude_safe","aff_attitude_responsible","aff_attitude_difficult_breathing","effective_means_handwashing","effective_means_masks","effective_means_distance","effective_means_ventilation","risk_likely_contagion","risk_contagion_absent_protection","risk_severity","risk_fear_spread","risk_fear_contagion_self","risk_fear_contagion_others","risk_fear_restrictions"
"39",0.169720148742244,0.0526793347935679,-0.0556463296632767,-0.221807764413402,-0.537943209450571,-0.322796296032791,-0.275912736470197,-0.13580676889138,0.035250653535827,-0.316779885348356,-0.11041207449825,0.0982128717418228,-0.044639870389794,0.158101205961421,-0.171001520621801,0.110186920509988,-0.0412047261890358,-0.26880838708356,-0.0134168068535627,0.0756871244569577,-0.0406545418949384,-0.268819227112488,-0.196818036806579,0.0719668407075607,0.0883329664833098,0.0912329345332177,-0.508241922438986
"40",-0.0140592083460342,-0.249328292974074,0.0903195415821434,0.00253793824006123,-0.0528706106620078,0.0828438618863046,0.100709192174833,0.0109638351452596,-0.0689063621525396,-0.0551313245033727,0.164630562577693,0.0505424349240794,-0.0621890159771329,-0.043941691319056,0.0425460942499225,-0.0335469881040411,0.0606311947743108,0.0702406272294187,0.00348529019318478,0.0111041740005303,-0.0175737636070549,0.0276250644236202,-0.0129587906184687,-0.0164079183089459,0.0493531930884386,-0.0368815809125627,-0.0320755815526813
"41",0.142820521715524,-0.0384318851498198,-0.0223689817969368,-0.0172937143306147,-0.0696208052007601,0.223189509759236,-0.129555083281553,0.0131084571850434,-0.040409334395923,0.00495341013210711,0.180228915821567,0.0174564240550614,-0.0984952909652706,-0.0221470906769566,-0.146017349165796,-0.162015799778959,-0.0682254291359147,0.328380303610485,0.0518103914183496,-0.0307539782722285,-0.130049627037361,-0.107588404007551,-0.323141209273052,0.0716078406181933,-0.0590564485124897,-0.053780260582926,-0.0352911203681609
"42",0.160606965125732,0.0329199433266772,-0.0577302894665354,0.0378554331990972,-0.0497946450884717,0.0755701796253721,-0.035718544911654,0.0314911378630555,-0.0893355335210325,0.000335978191454529,0.197378645595577,0.163486022403373,0.0143945889675508,-0.00859593324611006,0.00906197159533102,0.110911690866392,-0.0110971563517769,0.14721822630882,0.0185246797731275,0.0320718293102323,-0.0221724781388219,0.109334016831977,0.228339558023122,0.0117034711734085,0.112896178578008,-0.154492634017343,0.0925166998172632
"43",-0.329619972588598,-0.242542021611951,0.145298263592143,-0.448799604201246,-0.0774686737479827,-0.0710008090765586,-0.0437454758784667,0.00715987616847348,0.224508069609104,-0.299841501465145,-0.34635447057984,0.123078474810136,-0.115624634561945,-0.796532761332496,0.136057592746557,0.192886383535635,0.234262691590681,-0.0448900701658108,0.168779237322339,0.27351787379487,0.298114901871057,-0.0163836167405724,-0.00468252487729158,-0.115822102473505,-0.11725821492523,0.221687785777903,0.331853796918061
"44",0.0522149353813906,-0.0585553194392188,-0.102695986614485,-0.0326037097218252,-0.0557617293667061,0.029890656668796,-0.0832521586353536,0.0223137290046985,-0.0506067225296881,-0.0555187046691155,0.11575524222325,-0.042536961881949,0.113409378072179,-0.0352660602590898,0.100023129528146,-0.0530898868707594,0.109576452749614,0.226502875907868,0.0496311701539188,-0.0667259774502574,0.098367130614835,-0.0216051077440708,-0.0877651261491966,0.0414289574385626,-0.0507938600196636,0.0109072844540786,0.0258748133694282
"45",0.176516484541327,0.0337016482546782,-0.0209371770844253,0.0471758723869237,0.0811319120110915,-0.0366024904301691,0.172188742654993,0.0165382858696055,-0.0557398819764396,-0.0324228245849806,0.199288613185875,-0.0183600048185325,0.00144106288808231,0.0234916050710342,0.0578516871973954,-0.0131772401031549,-0.0394474822086477,0.116444709476618,-0.0112876677451582,0.147584753663398,0.0273502838078561,-0.150170778204676,0.189025800228187,-0.154533725658273,-0.0224236549647272,-0.209043339710214,0.0210800847363663
"46",-0.585617861144298,-0.332173206971907,-0.248810451371131,-0.286215261187097,0.459325748819867,-0.0860923844318842,-0.115823369668057,0.137470279611979,-0.509380495818087,-0.319365870579031,0.379870353561587,-0.186706987021603,0.110903079299438,-0.629563885815027,0.0154240458380359,0.0652082567179603,-0.165961725380327,-0.189382286016098,-0.205131752717407,0.144021619688153,0.0774535486551866,0.239431848500079,-0.0804088420337771,0.106142399096274,0.145863387731876,0.178251807674059,-0.207490496858502
"47",0.166169629837238,0.0791958318099607,0.0237183895538042,0.0283033318042855,-0.00749705280114076,-0.00978426785140104,0.0610286973891165,0.0784416028470368,0.00151639560814361,0.024207591978536,0.00854231820946753,-0.0973416386297052,-0.0441493031829762,0.0445937368089717,-0.00150926074193043,0.0955706342123872,-0.0211072793635482,0.0971067820373174,-0.0642636469870596,0.000836757430830781,0.0231003879048887,0.0305738805475215,0.282307803192119,-0.0292215683283057,0.0883495436596906,-0.148125223758922,0.0858809344273697
"48",0.0147438250341644,-0.142083869137864,0.0653927452614499,-0.0183749256374918,0.0101295496416303,0.141002514339907,-0.196544917867009,0.102598588366602,-0.171013444729984,-0.0305657127609289,-0.700898741445592,-0.084183833698011,0.153229073844702,-0.0180630613728788,0.00696857017737628,-0.168447640294703,-0.144884971371771,0.155627907967452,-0.0104901650446424,0.0978335819852017,-0.0242893138887395,0.0569234841052738,0.0984654660948416,0.0218334742615288,0.0338979127382288,0.0633704085519076,-0.32444087529057
"49",0.459333990458002,0.0566844139400772,0.243806721587683,0.0943268676862783,-0.129109233997591,0.0226760925447386,0.218300282621051,-0.0720742361708155,0.201487514952747,0.0310866841821041,-0.310581430649096,0.103236494305733,-0.031334675447971,0.0941391576779083,-0.102995831239294,-0.0827436361239066,0.0522487115842312,0.163974798810095,-0.0405039318887781,-0.0266912326031832,-0.00586469018813718,-0.157805243350921,-0.546362208360621,-0.182897124475024,0.169031330566238,-0.0216835696898199,0.215800002457586
"50",0.11610013447793,-0.0399220594509726,-0.151677910329597,-0.0167610871128073,-0.0325682874620567,0.144576090264607,0.0969782633821515,0.0680594004157254,-0.0847427494693747,0.0253091576575555,-0.197390436549974,0.0543870076829016,-0.0188966729065933,-0.0813886922647164,-0.139743982415507,0.0150290394977211,0.0376405254994008,-0.16312568098069,-0.00253791523972664,0.133771652080081,0.046629357085025,0.251048686942558,0.00841952416167629,0.0829290435951288,0.0784461159787606,-0.0945205946225078,0.237699895378144
"51",0.165683079780449,0.0718517555970944,0.0632126539529709,0.0965863133313877,0.0131146650385662,0.033646211891783,-0.0560691665810874,0.0384610613703773,-0.11579923645818,0.0206110256510725,0.167876080109221,0.113463338772399,-0.0488548539486694,-0.0473338547571043,-0.149734504165155,-0.211578399623014,0.0102417312964551,0.000342033617844129,0.0339335409899844,-0.0177469872477695,0.041845842137977,0.0668263165188769,0.0504850431010234,0.0727342969941145,-0.0473541722741668,0.101697032223784,0.188500028802078
"52",0.0530634141447439,0.0858304471123456,0.0306621067472673,-0.00136911579735693,-0.0562160524700245,0.220758925440608,0.0408717848652324,0.000559727246760059,0.00749533989988704,0.0236328192438503,0.167716096428518,-0.0890131791439645,-0.0315443296714699,0.0940321682830438,0.0963013125091884,0.0743905095030522,-0.0829315353731259,0.00228434461301424,-0.0155138882239047,-0.0923919168746678,-0.00598428119266491,-0.0862176083983535,0.194976208010104,-0.0401168107967026,-0.0382782172025172,0.00202258151140044,0.106531820745994
"53",-0.108023232431369,-0.00139041997600079,0.00412210727637398,0.0743781407629137,-0.077808461661169,0.121295169039353,0.125049011269675,0.0930644459358333,-0.0223611258413003,-0.00248451497646344,0.295224726279159,0.00292264896270322,-0.0384860073606853,0.0105270326558179,0.0103258834861654,0.0270388153089296,0.0188747007752906,0.172069145752045,0.067722957077045,-0.00611923318367301,0.0179731558321583,0.108052772258185,0.243840984689641,-0.000124386059467304,-0.0990149005616203,0.0401609731772454,0.0585620193459394
"54",0.0315422162557481,-0.0578607611570906,0.0860484169794254,0.00717608766670383,0.0794269322395534,0.0945104768716142,0.0863396520156306,-0.123818958120898,0.40856532322431,-0.04478663177084,0.239395071760812,0.274537999895093,-0.0702887023904686,0.0692261272891889,0.242009122795794,-0.13049937479285,-0.00707927808932584,0.10981738648733,-0.0327187943023934,-0.0108764245866132,0.0809974488910136,0.110370946514864,-0.231321506251851,-0.0603103346631055,-0.116980771479897,0.00920955332237786,-0.00920253964388391
